DeviceId,ArrivalTime,DepartureTime,DurationSeconds,StreetMarker,Sign,Area,StreetId,StreetName,BetweenStreet1,BetweenStreet2,Side Of Street,In Violation
21164,05/17/2017 08:29:12 AM,05/17/2017 08:30:59 AM,107,12307S,,Jolimont,16,ALBERT STREET,MORRISON PLACE,LANSDOWNE STREET,4,FALSE
18582,01/23/2017 08:07:59 AM,01/23/2017 08:09:39 AM,100,1863S,1P MTR < > 6.00AM - 4.00PM,Rialto,669,FLINDERS LANE,KING STREET,WILLIAM STREET,4,FALSE
19868,02/14/2017 05:19:45 PM,02/14/2017 05:24:50 PM,305,7019S,1/4P M-SAT 7:30-19:30,Victoria Market,1346,THERRY STREET,QUEEN STREET,ELIZABETH STREET,4,FALSE
18715,01/24/2017 07:30:00 AM,01/24/2017 08:19:48 AM,2988,2342N,1P MTR M-SAT 7:30-18:30,Windsor,123,BOURKE STREET,EXHIBITION STREET,SPRING STREET,3,FALSE
17615,04/29/2017 06:51:47 PM,04/29/2017 06:54:13 PM,146,13773W,,Docklands,1398,WATERFRONT WAY,LITTLE DOCKLANDS DRIVE,FOOTSCRAY ROAD,5,FALSE
18998,11/07/2017 12:00:06 PM,11/07/2017 01:31:32 PM,5486,3087S,1P MTR M-F 9:30-18:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,4,FALSE
22161,06/22/2017 07:30:00 AM,06/22/2017 11:03:27 AM,12807,C8024,4P TKT A M-F 7:30-18:30,West Melbourne,78,BATMAN STREET,KING STREET,SPENCER STREET,1,FALSE
18730,07/11/2017 04:34:53 PM,07/11/2017 05:15:01 PM,2408,2382N,1P MTR M-SAT 7:30-18:30,McKillop,123,BOURKE STREET,QUEEN STREET,ELIZABETH STREET,3,FALSE
18757,11/03/2017 09:52:52 PM,11/03/2017 10:39:39 PM,2807,2444N,,Family,123,BOURKE STREET,KING STREET,WILLIAM STREET,3,FALSE
17334,03/16/2017 06:44:51 PM,03/16/2017 06:56:19 PM,688,13578E,,Docklands,1241,SEAFARER LANE,BOURKE STREET,COLLINS STREET,2,FALSE
18552,02/21/2017 06:08:27 PM,02/21/2017 06:30:00 PM,1293,1736N,1P MTR M-SAT 7:30-18:30,Twin Towers,669,FLINDERS LANE,EXHIBITION STREET,SPRING STREET,3,FALSE
19364,01/24/2017 01:20:48 PM,01/24/2017 01:31:54 PM,666,3928N,2P TKT A M-SAT 7:30-20:30,Magistrates,856,LA TROBE STREET,KING STREET,WILLIAM STREET,3,FALSE
20491,11/01/2017 08:49:01 PM,11/01/2017 09:19:59 PM,1858,7667S,,Courtney,1175,QUEENSBERRY STREET,O'CONNELL STREET,ELIZABETH STREET,4,FALSE
19581,08/15/2017 09:34:54 PM,08/16/2017 12:00:00 AM,8706,C7414,,Regency,647,EXHIBITION STREET,VICTORIA STREET,LA TROBE STREET,1,FALSE
18264,07/01/2017 11:42:28 PM,07/01/2017 11:45:01 PM,153,283W,,Hyatt,647,EXHIBITION STREET,COLLINS STREET,FLINDERS LANE,5,FALSE
